query,P_10,P_100,P_1000,P_15,P_20,P_200,P_30,P_5,P_500,Rprec,bpref,iprec_at_recall_0.00,iprec_at_recall_0.10,iprec_at_recall_0.20,iprec_at_recall_0.30,iprec_at_recall_0.40,iprec_at_recall_0.50,iprec_at_recall_0.60,iprec_at_recall_0.70,iprec_at_recall_0.80,iprec_at_recall_0.90,iprec_at_recall_1.00,map,num_rel,num_rel_ret,num_ret,recip_rank
169,0.0000,0.0100,0.0230,0.0000,0.0000,0.0300,0.0000,0.0000,0.0360,0.0000,0.0000,0.0421,0.0421,0.0421,0.0421,0.0421,0.0421,0.0421,0.0370,0.0363,0.0000,0.0000,0.0284,26,23,1000,0.0132
170,0.2000,0.0300,0.0030,0.1333,0.1000,0.0150,0.0667,0.4000,0.0060,0.4000,0.4000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0476,0.0476,0.0000,0.0000,0.0000,0.0000,0.4095,5,3,1000,1.0000
176,0.1000,0.0500,0.0120,0.1333,0.1000,0.0300,0.0667,0.0000,0.0240,0.1538,0.0473,0.1667,0.1667,0.0851,0.0851,0.0372,0.0372,0.0372,0.0365,0.0329,0.0265,0.0000,0.0561,13,12,1000,0.1111
177,0.2000,0.0600,0.0210,0.1333,0.1000,0.0600,0.0667,0.4000,0.0360,0.0667,0.0656,1.0000,0.0893,0.0706,0.0694,0.0694,0.0459,0.0391,0.0322,0.0000,0.0000,0.0000,0.0907,30,21,1000,1.0000
178,0.0000,0.0100,0.0090,0.0000,0.0000,0.0150,0.0000,0.0000,0.0140,0.0000,0.0000,0.0188,0.0188,0.0188,0.0188,0.0188,0.0188,0.0093,0.0000,0.0000,0.0000,0.0000,0.0094,14,9,1000,0.0164
185,0.2000,0.0300,0.0100,0.1333,0.1000,0.0200,0.0667,0.2000,0.0140,0.0833,0.0747,1.0000,0.0455,0.0192,0.0132,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0602,24,10,1000,1.0000
189,0.0000,0.0100,0.0060,0.0667,0.0500,0.0050,0.0333,0.0000,0.0040,0.0556,0.0247,0.0909,0.0074,0.0074,0.0065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,18,6,1000,0.0909
191,0.0000,0.1100,0.0130,0.0000,0.0500,0.0550,0.0667,0.0000,0.0220,0.0000,0.0000,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1406,0.1282,0.0187,0.0187,0.0000,0.0922,14,13,1000,0.0588
192,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,1,1,1000,0.0014
194,0.0000,0.0900,0.0170,0.0000,0.2000,0.0500,0.1333,0.0000,0.0320,0.1250,0.0625,0.2000,0.2000,0.1379,0.0855,0.0411,0.0411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0470,32,17,1000,0.0588
197,0.0000,0.0100,0.0030,0.0000,0.0000,0.0100,0.0333,0.0000,0.0040,0.0000,0.0000,0.0345,0.0345,0.0345,0.0345,0.0163,0.0163,0.0163,0.0163,0.0036,0.0036,0.0036,0.0181,3,3,1000,0.0345
200,0.1000,0.0500,0.0140,0.1333,0.1000,0.0350,0.1000,0.0000,0.0240,0.0882,0.0510,0.1818,0.0690,0.0534,0.0259,0.0232,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0247,34,14,1000,0.1000
204,0.2000,0.0800,0.0130,0.1333,0.2000,0.0400,0.1333,0.2000,0.0240,0.1875,0.1055,0.3333,0.2500,0.2000,0.1562,0.1029,0.0930,0.0314,0.0260,0.0168,0.0000,0.0000,0.0981,16,13,1000,0.3333
207,0.0000,0.0400,0.0070,0.0000,0.0000,0.0200,0.0000,0.0000,0.0140,0.0000,0.0000,0.0606,0.0606,0.0606,0.0606,0.0606,0.0606,0.0238,0.0238,0.0202,0.0202,0.0202,0.0377,7,7,1000,0.0312
209,0.3000,0.0900,0.0090,0.2000,0.2000,0.0450,0.1667,0.2000,0.0180,0.2500,0.1458,0.5000,0.3000,0.3000,0.2000,0.1923,0.1915,0.1915,0.1915,0.0000,0.0000,0.0000,0.1782,12,9,1000,0.5000
221,0.2000,0.0800,0.0100,0.1333,0.1500,0.0400,0.2000,0.4000,0.0180,0.2000,0.1400,0.4000,0.4000,0.4000,0.2188,0.2188,0.2188,0.2188,0.2188,0.1231,0.0409,0.0118,0.1754,10,10,1000,0.2500
