query,P_10,P_100,P_1000,P_15,P_20,P_200,P_30,P_5,P_500,Rprec,bpref,iprec_at_recall_0.00,iprec_at_recall_0.10,iprec_at_recall_0.20,iprec_at_recall_0.30,iprec_at_recall_0.40,iprec_at_recall_0.50,iprec_at_recall_0.60,iprec_at_recall_0.70,iprec_at_recall_0.80,iprec_at_recall_0.90,iprec_at_recall_1.00,map,num_rel,num_rel_ret,num_ret,recip_rank
81,0.4000,0.0800,0.0110,0.4000,0.3000,0.0500,0.2333,0.4000,0.0220,0.4000,0.2711,0.5000,0.5000,0.5000,0.4000,0.4000,0.1404,0.0891,0.0254,0.0000,0.0000,0.0000,0.2160,15,11,1000,0.5000
87,0.3000,0.0400,0.0040,0.2667,0.2000,0.0200,0.1333,0.2000,0.0080,0.2500,0.0625,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.4286,0.3333,0.3333,0.3333,0.3363,4,4,1000,0.2500
96,0.0000,0.0200,0.0110,0.0000,0.0000,0.0150,0.0000,0.0000,0.0180,0.0000,0.0000,0.0226,0.0226,0.0226,0.0226,0.0226,0.0204,0.0204,0.0153,0.0000,0.0000,0.0000,0.0144,15,11,1000,0.0213
97,0.3000,0.0600,0.0080,0.2667,0.2000,0.0400,0.1667,0.4000,0.0160,0.3333,0.2469,0.6667,0.6667,0.6667,0.3750,0.2667,0.2174,0.1765,0.0654,0.0462,0.0000,0.0000,0.2571,9,8,1000,0.5000
99,0.0000,0.0000,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0062,0.0062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,29,5,1000,0.0048
101,0.1000,0.1100,0.0200,0.3333,0.3500,0.0750,0.2667,0.2000,0.0340,0.3077,0.1908,1.0000,0.3500,0.3500,0.3478,0.1358,0.1193,0.0777,0.0308,0.0000,0.0000,0.0000,0.1613,26,20,1000,1.0000
102,0.0000,0.0200,0.0060,0.0000,0.0000,0.0150,0.0000,0.0000,0.0120,0.0000,0.0000,0.0455,0.0455,0.0455,0.0247,0.0247,0.0247,0.0247,0.0247,0.0000,0.0000,0.0000,0.0204,8,6,1000,0.0312
103,0.1000,0.0600,0.0110,0.0667,0.0500,0.0450,0.1000,0.2000,0.0180,0.0526,0.0471,0.3333,0.1034,0.0732,0.0732,0.0732,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0501,19,11,1000,0.3333
104,0.1000,0.0200,0.0200,0.1333,0.1000,0.0200,0.0667,0.0000,0.0240,0.0235,0.0338,0.1538,0.0266,0.0209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0083,85,20,1000,0.1250
107,0.0000,0.0000,0.0050,0.0000,0.0000,0.0050,0.0000,0.0000,0.0060,0.0000,0.0000,0.0082,0.0082,0.0082,0.0077,0.0077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0033,11,5,1000,0.0075
111,0.0000,0.0400,0.0170,0.0000,0.0000,0.0350,0.0000,0.0000,0.0220,0.0000,0.0000,0.0442,0.0442,0.0372,0.0280,0.0184,0.0177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0145,31,17,1000,0.0135
115,0.0000,0.0100,0.0070,0.0000,0.0000,0.0050,0.0000,0.0000,0.0020,0.0000,0.0000,0.0104,0.0078,0.0078,0.0078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0024,20,7,1000,0.0104
121,0.0000,0.0900,0.0090,0.0667,0.0500,0.0450,0.1667,0.0000,0.0180,0.0000,0.0000,0.1667,0.1667,0.1667,0.1667,0.1667,0.1404,0.1404,0.1404,0.0909,0.0000,0.0000,0.0950,11,9,1000,0.0667
125,0.0000,0.0100,0.0020,0.0667,0.0500,0.0100,0.0333,0.0000,0.0040,0.0000,0.0000,0.0769,0.0769,0.0769,0.0769,0.0769,0.0769,0.0141,0.0141,0.0141,0.0141,0.0141,0.0455,2,2,1000,0.0769
127,0.0000,0.0100,0.0080,0.0000,0.0500,0.0150,0.0333,0.0000,0.0120,0.0000,0.0000,0.0588,0.0198,0.0198,0.0198,0.0198,0.0149,0.0131,0.0087,0.0000,0.0000,0.0000,0.0143,11,8,1000,0.0588
133,0.1000,0.0300,0.0040,0.0667,0.1000,0.0150,0.0667,0.0000,0.0060,0.0000,0.0000,0.1667,0.1667,0.1667,0.1053,0.1053,0.1053,0.0435,0.0435,0.0052,0.0052,0.0052,0.0802,4,4,1000,0.1667
134,0.0000,0.0200,0.0020,0.0000,0.0000,0.0100,0.0000,0.0000,0.0040,0.0000,0.0000,0.0328,0.0328,0.0328,0.0328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0108,6,2,1000,0.0323
