query,P_10,P_100,P_1000,P_15,P_20,P_200,P_30,P_5,P_500,Rprec,bpref,iprec_at_recall_0.00,iprec_at_recall_0.10,iprec_at_recall_0.20,iprec_at_recall_0.30,iprec_at_recall_0.40,iprec_at_recall_0.50,iprec_at_recall_0.60,iprec_at_recall_0.70,iprec_at_recall_0.80,iprec_at_recall_0.90,iprec_at_recall_1.00,map,num_rel,num_rel_ret,num_ret,recip_rank
177,0.0000,0.0500,0.0210,0.0000,0.0500,0.0450,0.0667,0.0000,0.0340,0.0667,0.0267,0.0870,0.0667,0.0603,0.0462,0.0356,0.0353,0.0353,0.0320,0.0000,0.0000,0.0000,0.0315,30,21,1000,0.0588
178,0.0000,0.0200,0.0080,0.0000,0.0000,0.0150,0.0333,0.0000,0.0140,0.0000,0.0000,0.0400,0.0364,0.0263,0.0181,0.0179,0.0167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0129,14,8,1000,0.0400
185,0.1000,0.0200,0.0110,0.0667,0.1000,0.0200,0.0667,0.2000,0.0160,0.0833,0.0521,1.0000,0.0336,0.0217,0.0173,0.0129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0532,24,11,1000,1.0000
189,0.0000,0.0100,0.0060,0.0000,0.0500,0.0100,0.0333,0.0000,0.0060,0.0000,0.0000,0.0526,0.0131,0.0063,0.0063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0053,18,6,1000,0.0526
191,0.1000,0.1000,0.0130,0.2000,0.2500,0.0550,0.2000,0.0000,0.0260,0.1429,0.0714,0.2778,0.2778,0.2778,0.2778,0.2222,0.2188,0.1579,0.1176,0.0297,0.0297,0.0000,0.1482,14,13,1000,0.1250
192,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,1,1,1000,0.0014
194,0.0000,0.0900,0.0200,0.0000,0.0500,0.0600,0.0667,0.0000,0.0340,0.0625,0.0195,0.1091,0.1091,0.1061,0.0800,0.0539,0.0385,0.0274,0.0000,0.0000,0.0000,0.0000,0.0394,32,20,1000,0.0500
197,0.0000,0.0000,0.0020,0.0000,0.0000,0.0050,0.0000,0.0000,0.0040,0.0000,0.0000,0.0069,0.0069,0.0069,0.0069,0.0066,0.0066,0.0066,0.0066,0.0000,0.0000,0.0000,0.0045,3,2,1000,0.0069
200,0.0000,0.0400,0.0160,0.0000,0.1000,0.0200,0.0667,0.0000,0.0240,0.0588,0.0277,0.1000,0.0769,0.0305,0.0305,0.0211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0171,34,16,1000,0.0526
204,0.0000,0.0400,0.0130,0.0000,0.0000,0.0300,0.0000,0.0000,0.0240,0.0000,0.0000,0.0612,0.0612,0.0597,0.0331,0.0290,0.0285,0.0279,0.0279,0.0134,0.0000,0.0000,0.0283,16,13,1000,0.0312
207,0.1000,0.0400,0.0070,0.0667,0.0500,0.0300,0.0333,0.0000,0.0140,0.0000,0.0000,0.1000,0.1000,0.0714,0.0714,0.0714,0.0714,0.0333,0.0333,0.0333,0.0246,0.0246,0.0534,7,7,1000,0.1000
209,0.1000,0.0900,0.0090,0.0667,0.1000,0.0450,0.1000,0.2000,0.0180,0.0833,0.0694,0.3333,0.1765,0.1765,0.1765,0.1765,0.1765,0.1765,0.1765,0.0000,0.0000,0.0000,0.1236,12,9,1000,0.3333
221,0.2000,0.0800,0.0100,0.1333,0.1000,0.0400,0.0667,0.2000,0.0200,0.2000,0.0800,0.2000,0.2000,0.2000,0.0897,0.0897,0.0897,0.0897,0.0897,0.0816,0.0390,0.0283,0.0936,10,10,1000,0.2000
